,artistName,venueName,streamingEvent,title,locationText,artistUrl,watchLiveText,isPlus,callToActionText,rsvpCount,rsvpCountInt,startsAt,endsAt,timezone,locale,date_range,is_weekend,num_semaine,jour_avant,event_duration,popularity
85,Problem Child,Purgatory,False,,"East New York, NY",https://www.bandsintown.com/a/379272-problem-child?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Low
86,Rayne,Purgatory,False,,"East New York, NY",https://www.bandsintown.com/a/15475498-rayne?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Low
87,Knock em Dead,Hill Country,False,,"New York, NY",https://www.bandsintown.com/a/463933-knock-em-dead?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Medium
88,Tedeschi Trucks Band,The Capitol Theatre,False,,"Port Chester, NY",https://www.bandsintown.com/a/1382735-tedeschi-trucks-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,154,154,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Very High
89,Marcos Valle,Xanadu,False,,"East New York, NY",https://www.bandsintown.com/a/59589-marcos-valle?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,17,17,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Very High
90,NYC3,John W Engeman Theater At Northport,False,,"Northport, NY",https://www.bandsintown.com/a/15372813-nyc3?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Medium
91,Steven Zakari,Comedy Village,False,,"New York City, NY",https://www.bandsintown.com/a/15493210-steven-zakari?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 20:00:00,2024-10-08 21:30:00,America/New_York,en,events,False,2,43,1.5,Low
92,GreenLady,The Bowery Electric,False,,"New York, NY",https://www.bandsintown.com/a/14900663-greenlady?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Medium
93,Luke Kidgell,Gramercy Theatre,False,,"New York, NY",https://www.bandsintown.com/a/15530154-luke-kidgell?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,High
94,Marilyn Castillo,Citrico Cafe,False,Marilyn Castillo at Citrico,"Queens County, NY",https://www.bandsintown.com/a/14106330-marilyn-castillo?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 20:00:00,2024-10-08 23:00:00,America/New_York,en,events,False,2,43,3.0,Low
95,Steve Wynn,City Winery New York City,False,,"New York City, NY",https://www.bandsintown.com/a/117600-steve-wynn?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,13,13,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Very High
96,Our Town,Barrymore Theatre-NY,False,,"New York, NY",https://www.bandsintown.com/a/740093-our-town?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 20:00:00,2024-10-08 21:00:00,America/New_York,en,events,False,2,43,1.0,Low
97,Rita Wilson,Cafe Carlyle,False,,"New York City, NY",https://www.bandsintown.com/a/2460455-rita-wilson?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,22,22,2024-10-08 20:30:00,2024-10-08 22:00:00,America/New_York,en,events,False,2,43,1.5,Very High
98,CKooliente,Gems Bar and Lounge,False,We Got Next ,"Kings County, NY",https://www.bandsintown.com/a/15545955-ckooliente?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 20:30:00,2024-10-08 22:00:00,America/New_York,en,events,False,2,43,1.5,Low
99,Kelly Green,Birdland,False,Kelly Green Quartet and Special Guests at Birdland Theater!,"New York City, NY",https://www.bandsintown.com/a/3712345-kelly-green?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,6,6,2024-10-08 20:30:00,2024-10-08 22:00:00,America/New_York,en,events,False,2,43,1.5,Very High
100,anna copa cabanna,TV Eye,False,,"Ridgewood, NY",https://www.bandsintown.com/a/728194-anna-copa-cabanna?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 21:00:00,2024-10-08 22:00:00,America/New_York,en,events,False,2,43,1.0,Low
101,Annie Dukes,The Bowery Electric,False,Annie Dukes at The Bowery Electric,"New York, NY",https://www.bandsintown.com/a/4029446-annie-dukes?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 21:00:00,2024-10-08 22:00:00,America/New_York,en,events,False,2,43,1.0,Low
102,Keisha Martin,Rockwood Music Hall,False,Keisha Martin up close and personal ,"New York City, NY",https://www.bandsintown.com/a/1977251-keisha-martin?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 21:00:00,2024-10-08 22:00:00,America/New_York,en,events,False,2,43,1.0,Low
103,Soul Purpose,Nublu 151,False,,"New York City, NY",https://www.bandsintown.com/a/126807-soul-purpose?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-08 22:00:00,2024-10-08 23:00:00,America/New_York,en,events,False,2,43,1.0,Low
104,Julian Lage,Village Vanguard,False,,"New York City, NY",https://www.bandsintown.com/a/156283-julian-lage?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,16,16,2024-10-08 22:00:00,2024-10-08 23:00:00,America/New_York,en,events,False,2,43,1.0,Very High
105,Dave King,Village Vanguard,False,Julian Lage Trio @ Village Vanguard,"New York City, NY",https://www.bandsintown.com/a/262476-dave-king?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,6,6,2024-10-08 22:00:00,2024-10-08 23:00:00,America/New_York,en,events,False,2,43,1.0,Very High
106,Itai Kriss,The Django,False,Itai Kriss Birthday Bash at the Django,"New York City, NY",https://www.bandsintown.com/a/5290486-itai-kriss?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,3,3,2024-10-08 22:30:00,2024-10-08 23:30:00,America/New_York,en,events,False,2,43,1.0,High
107,Shanelle Gabriel,Private Event,False,Private Event,"New York City, NY",https://www.bandsintown.com/a/459608-shanelle-gabriel?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 09:00:00,2024-10-09 17:00:00,America/New_York,en,events,False,2,43,8.0,Low
108,Our Town,Barrymore Theatre-NY,False,,"New York, NY",https://www.bandsintown.com/a/740093-our-town?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 14:00:00,2024-10-09 15:00:00,America/New_York,en,events,False,2,42,1.0,Low
109,The Notebook,Gerald Schoenfeld Theatre,False,,"New York, NY",https://www.bandsintown.com/a/560094-the-notebook?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 14:00:00,2024-10-09 15:00:00,America/New_York,en,events,False,2,42,1.0,Low
110,Music in Common,Private Event,False,20th Annual FODfest @ Private Event,"Long Branch, NJ",https://www.bandsintown.com/a/15552295-music-in-common?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 16:00:00,2024-10-09 17:30:00,America/New_York,en,events,False,2,42,1.5,Low
111,The Como Brothers,Station Yards,False,,"Ronkonkoma, NY",https://www.bandsintown.com/a/2030525-the-como-brothers?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 17:00:00,2024-10-09 19:30:00,America/New_York,en,events,False,2,42,2.5,Low
112,The Hot Toddies,Somewhere Nowhere NYC - Lounge & Rooftop Pool,False,,"New York City, NY",https://www.bandsintown.com/a/37798-the-hot-toddies?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 17:00:00,2024-10-09 18:00:00,America/New_York,en,events,False,2,42,1.0,Low
113,Noé Socha,Collective Governors Island - A New York City Retreat,False,Noé Socha on Governors Island,"New York City, NY",https://www.bandsintown.com/a/3499167-noe-socha?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 18:00:00,2024-10-09 21:00:00,America/New_York,en,events,False,2,42,3.0,Low
114,Pete Zimmer,1803 NYC,False,Pete Zimmer Trio,"New York City, NY",https://www.bandsintown.com/a/354808-pete-zimmer?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 18:00:00,2024-10-09 21:00:00,America/New_York,en,events,False,2,42,3.0,Low
115,Annie Mash,Brix Restaurant & Pizza Bar,False,Wednesday Mash Jam at Brix featuring Jenny Hoatson on guitar/vocals,"Belleville, NJ",https://www.bandsintown.com/a/14490202-annie-mash?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 18:00:00,2024-10-09 21:00:00,America/New_York,en,events,False,2,42,3.0,Low
116,Dan Zlotnick,Our Place Kitchen & Bar,False,,"Yorktown Heights, NY",https://www.bandsintown.com/a/9766329-dan-zlotnick?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-09 18:00:00,2024-10-09 21:00:00,America/New_York,en,events,False,2,42,3.0,Medium
117,Jamie Lissow,Stress Factory Comedy Club,False,,"New Brunswick, NJ",https://www.bandsintown.com/a/1066390-jamie-lissow?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,24,24,2024-10-09 18:00:00,2024-10-09 19:00:00,America/New_York,en,events,False,2,42,1.0,Very High
118,Sodom,The Brooklyn Monarch,False,,"Brooklyn, NY",https://www.bandsintown.com/a/50842-sodom?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,193,193,2024-10-09 18:00:00,2024-10-09 19:00:00,America/New_York,en,events,False,2,42,1.0,Very High
119,Hirax,The Brooklyn Monarch,False,,"Brooklyn, NY",https://www.bandsintown.com/a/5674-hirax?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,19,19,2024-10-09 18:00:00,2024-10-09 19:00:00,America/New_York,en,events,False,2,42,1.0,Very High
120,Dan Johnson- American drummer,Starland Ballroom,False,THERE IS NO US @ MUSHROOMHEAD,"Sayreville, NJ",https://www.bandsintown.com/a/15485502-dan-johnson-american-drummer?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-09 18:00:00,2024-10-09 23:30:00,America/New_York,en,events,False,2,42,5.5,Medium
121,Tyler Coe,Rough Trade NYC,False,,"New York, NY",https://www.bandsintown.com/a/806173-tyler-coe?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 18:00:00,2024-10-09 19:00:00,America/New_York,en,events,False,2,42,1.0,Low
122,French Cassettes,Baby's All Right,False,,"Brooklyn, NY",https://www.bandsintown.com/a/342523-french-cassettes?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,16,16,2024-10-09 18:30:00,2024-10-09 19:30:00,America/New_York,en,events,False,2,42,1.0,Very High
123,Keefer,pinkFROG cafe,False,,"Downtown Brooklyn, NY",https://www.bandsintown.com/a/4262106-keefer?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 18:30:00,2024-10-09 19:30:00,America/New_York,en,events,False,2,42,1.0,Low
124,Dan Snow,pinkFROG cafe,False,,"Downtown Brooklyn, NY",https://www.bandsintown.com/a/12363999-dan-snow?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 18:30:00,2024-10-09 19:30:00,America/New_York,en,events,False,2,42,1.0,Low
125,Krisi,Mannino's Italian Kitchen and Lounge,False,"Krisi live at Mannino's in Commack, NY","Commack, NY",https://www.bandsintown.com/a/15496339-krisi?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 18:30:00,2024-10-09 21:30:00,America/New_York,en,events,False,2,42,3.0,Low
126,Naama Gheber,Fraunces Tavern,False,Fraunces Tavern,"New York City, NY",https://www.bandsintown.com/a/14609683-naama-gheber?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 18:30:00,2024-10-09 21:00:00,America/New_York,en,events,False,2,42,2.5,Low
127,Jared Benjamin,Mercury Lounge,False,,"New York City, NY",https://www.bandsintown.com/a/7977850-jared-benjamin?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,9,9,2024-10-09 18:30:00,2024-10-09 20:30:00,America/New_York,en,events,False,2,42,2.0,Very High
128,There Is No Us,Starland Ballroom,False,,"Sayreville, NJ",https://www.bandsintown.com/a/12046387-there-is-no-us?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-09 18:45:00,2024-10-09 19:45:00,America/New_York,en,events,False,2,42,1.0,High
129,Mind Incision,Starland Ballroom,False,,"Sayreville, NJ",https://www.bandsintown.com/a/15551724-mind-incision?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-09 18:45:00,2024-10-09 19:45:00,America/New_York,en,events,False,2,42,1.0,Medium
130,Mushroomhead,Starland Ballroom,False,,"Sayreville, NJ",https://www.bandsintown.com/a/610-mushroomhead?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,38,38,2024-10-09 18:45:00,2024-10-09 19:45:00,America/New_York,en,events,False,2,42,1.0,Very High
131,Upon A Burning Body,Starland Ballroom,False,,"Sayreville, NJ",https://www.bandsintown.com/a/7347-upon-a-burning-body?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,31,31,2024-10-09 18:45:00,2024-10-09 19:45:00,America/New_York,en,events,False,2,42,1.0,Very High
132,Alex Norris,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/3394481-alex-norris?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Low
133,David Lee Jones Music,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/3458427-david-lee-jones-music?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Low
134,Mingus Big Band,Drom,False,Mingus Big Band,"New York City, NY",https://www.bandsintown.com/a/95529-mingus-big-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,High
135,Half Waif,Brooklyn Made,False,Half Waif + Elori Saxl,"Brooklyn, NY",https://www.bandsintown.com/a/3855986-half-waif?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,20,20,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Very High
136,Aaron Goldberg,Smoke Jazz & Supper Club,False,Peter Bernstein Quartet featuring Al Foster “Better Angels” records release,"New York City, NY",https://www.bandsintown.com/a/265920-aaron-goldberg?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,High
137,Mariel Bildsten,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/15555516-mariel-bildsten?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Low
138,Sam Dillon,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/10702071-sam-dillon?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Low
139,Nora Brown,Public Records,False,,"Brooklyn, NY",https://www.bandsintown.com/a/14966371-nora-brown?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,11,11,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Very High
140,Calum Scott,Beacon Theatre,False,,"New York City, NY",https://www.bandsintown.com/a/10240925-calum-scott?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,251,251,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Very High
141,Asal,Irving Plaza,False,,"New York, NY",https://www.bandsintown.com/a/2223332-asal?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,5,5,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,High
142,Linka Moja,Bowery Ballroom,False,,"New York, NY",https://www.bandsintown.com/a/15544253-linka-moja?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,3,3,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,High
143,Jorge Glem,Hostos Center for the Arts & Culture,False," SOFÍA REI: “FOLK & FUTURISM” with Gaby Moreno, Daymé Arocena, Mireya Ramos, Charo Bogarín, and Juana Luna","The Bronx, NY",https://www.bandsintown.com/a/2954756-jorge-glem?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Medium
144,StereoPhonic,John Golden Theatre,False,,"New York City, NY",https://www.bandsintown.com/a/2449338-stereophonic?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-09 19:00:00,2024-10-09 20:00:00,America/New_York,en,events,False,2,42,1.0,Medium
